3787,822.0000
3789,816.0000
3791,812.0000
3793,812.0000
3795,816.0000
3797,820.0000
3799,820.0000
3801,820.0000
3803,812.0000
3805,816.0000
3807,816.0000
3809,820.0000
3811,820.0000
3813,816.0000
3815,812.0000
3817,812.0000
3819,812.0000
3821,822.0000
3823,820.0000
3825,822.0000
3827,812.0000
3829,812.0000
3831,812.0000
3833,816.0000
3835,816.0000
3837,816.0000
3839,816.0000
3841,816.0000
3843,812.0000
3845,820.0000
3847,820.0000
3849,816.0000
3851,816.0000
3853,812.0000
3855,812.0000
3857,820.0000
3859,822.0000
3861,822.0000
3863,816.0000
3865,816.0000
3867,812.0000
3869,816.0000
3871,816.0000
3873,820.0000
3875,820.0000
3877,816.0000
3879,812.0000
3881,816.0000
3883,820.0000
3885,822.0000
3887,820.0000
3889,816.0000
3891,812.0000
3893,812.0000
3895,816.0000
3897,820.0000
3899,822.0000
3901,820.0000
3903,812.0000
3905,816.0000
3907,812.0000
3909,822.0000
3911,820.0000
3913,816.0000
3915,812.0000
3917,812.0000
3919,812.0000
3921,816.0000
3923,816.0000
3925,822.0000
3927,816.0000
3929,816.0000
3931,816.0000
3933,816.0000
3935,816.0000
3937,816.0000
3939,816.0000
3941,816.0000
3943,812.0000
3945,820.0000
3947,822.0000
3949,820.0000
3951,816.0000
3953,812.0000
3955,810.0000
3957,812.0000
3959,816.0000
3961,820.0000
3963,822.0000
3965,816.0000
3967,816.0000
3969,812.0000
3971,816.0000
3973,820.0000
3975,816.0000
3977,820.0000
3979,816.0000
3981,816.0000
3983,816.0000
3985,820.0000
3987,820.0000
3989,816.0000
3991,816.0000
3993,810.0000
3995,816.0000
3997,820.0000
3999,820.0000
4001,820.0000
4003,812.0000
4005,816.0000
4007,812.0000
4009,816.0000
4011,816.0000
4013,820.0000
4015,816.0000
4017,812.0000
4019,812.0000
4021,820.0000
4023,820.0000
4025,820.0000
4027,816.0000
4029,816.0000
4031,812.0000
4033,816.0000
4035,820.0000
4037,820.0000
4039,816.0000
4041,816.0000
4043,816.0000
4045,816.0000
4047,820.0000
4049,820.0000
4051,820.0000
4053,812.0000
4055,812.0000
4057,812.0000
4059,816.0000
4061,822.0000
4063,820.0000
4065,816.0000
4067,812.0000
4069,812.0000
4071,816.0000
4073,820.0000
4075,820.0000
4077,816.0000
4079,812.0000
4081,816.0000
4083,816.0000
4085,820.0000
4087,816.0000
4089,816.0000
4091,810.0000
4093,812.0000
4095,810.0000
4097,816.0000
4099,822.0000
4101,822.0000
4103,820.0000
4105,816.0000
4107,816.0000
4109,816.0000
4111,820.0000
4113,820.0000
4115,812.0000
4117,812.0000
4119,812.0000
4121,820.0000
4123,820.0000
4125,820.0000
4127,816.0000
4129,812.0000
4131,816.0000
4133,816.0000
4135,820.0000
4137,816.0000
4139,816.0000
4141,816.0000
4143,816.0000
4145,816.0000
4147,816.0000
4149,820.0000
4151,820.0000
4153,820.0000
4155,812.0000
4157,812.0000
4159,816.0000
4161,822.0000
4163,822.0000
4165,820.0000
4167,812.0000
4169,812.0000
4171,816.0000
4173,816.0000
4175,816.0000
4177,812.0000
4179,812.0000
4181,812.0000
4183,816.0000
4185,816.0000
4187,816.0000
4189,820.0000
4191,810.0000
4193,812.0000
4195,812.0000
4197,816.0000
4199,820.0000
4201,822.0000
4203,816.0000
4205,812.0000
4207,816.0000
4209,816.0000
4211,820.0000
4213,820.0000
4215,812.0000
4217,812.0000
4219,812.0000
4221,820.0000
4223,820.0000
4225,820.0000
4227,816.0000
4229,812.0000
4231,812.0000
4233,812.0000
4235,816.0000
4237,816.0000
4239,820.0000
4241,820.0000
4243,816.0000
4245,816.0000
4247,816.0000
4249,820.0000
4251,820.0000
4253,816.0000
4255,812.0000
4257,812.0000
4259,816.0000
4261,820.0000
4263,820.0000
4265,816.0000
4267,812.0000
4269,816.0000
4271,816.0000
4273,820.0000
4275,820.0000
4277,820.0000
4279,816.0000
4281,816.0000
4283,816.0000
4285,820.0000
4287,816.0000
4289,820.0000
4291,816.0000
4293,812.0000
4295,812.0000
4297,816.0000
4299,820.0000
4301,820.0000
4303,816.0000
4305,812.0000
4307,816.0000
4309,820.0000
4311,820.0000
4313,816.0000
4315,816.0000
4317,812.0000
4319,812.0000
4321,816.0000
4323,820.0000
4325,820.0000
4327,816.0000
4329,812.0000
4331,816.0000
4333,812.0000
4335,816.0000
4337,816.0000
4339,820.0000
4341,816.0000
4343,816.0000
4345,820.0000
4347,816.0000
4349,820.0000
4351,816.0000
4353,816.0000
4355,812.0000
4357,812.0000
4359,816.0000
4361,822.0000
4363,820.0000
4365,820.0000
4367,810.0000
4369,812.0000
4371,812.0000
4373,816.0000
4375,820.0000
4377,816.0000
4379,816.0000
4381,816.0000
4383,812.0000
4385,820.0000
4387,816.0000
4389,816.0000
4391,816.0000
4393,816.0000
4395,810.0000
4397,816.0000
4399,816.0000
4401,822.0000
4403,816.0000
4405,812.0000
4407,812.0000
4409,812.0000
4411,820.0000
4413,820.0000
4415,820.0000
4417,812.0000
4419,812.0000
4421,812.0000
4423,816.0000
4425,820.0000
4427,816.0000
4429,816.0000
4431,812.0000
4433,812.0000
4435,816.0000
4437,816.0000
4439,820.0000
4441,820.0000
4443,816.0000
4445,816.0000
4447,820.0000
4449,820.0000
4451,816.0000
4453,816.0000
4455,812.0000
4457,816.0000
4459,812.0000
4461,820.0000
4463,820.0000
4465,822.0000
4467,816.0000
4469,812.0000
4471,816.0000
4473,816.0000
4475,816.0000
4477,820.0000
4479,816.0000
4481,816.0000
4483,816.0000
4485,820.0000
4487,820.0000
4489,820.0000
4491,816.0000
4493,812.0000
4495,812.0000
4497,816.0000
4499,820.0000
4501,822.0000
4503,820.0000
4505,812.0000
4507,812.0000
4509,812.0000
4511,816.0000
4513,822.0000
4515,822.0000
4517,812.0000
4519,816.0000
4521,816.0000
4523,816.0000
4525,820.0000
4527,816.0000
4529,816.0000
4531,812.0000
4533,812.0000
4535,820.0000
4537,820.0000
4539,820.0000
4541,816.0000
4543,812.0000
4545,816.0000
4547,812.0000
4549,816.0000
4551,816.0000
4553,816.0000
4555,812.0000
4557,816.0000
4559,816.0000
4561,816.0000
4563,822.0000
4565,820.0000
4567,816.0000
4569,812.0000
4571,812.0000
4573,816.0000
4575,816.0000
4577,816.0000
4579,816.0000
4581,812.0000
4583,816.0000
4585,820.0000
4587,820.0000
4589,820.0000
4591,816.0000
4593,812.0000
4595,812.0000
4597,812.0000
4599,820.0000
4601,820.0000
4603,820.0000
4605,816.0000
4607,816.0000
4609,816.0000
4611,816.0000
4613,820.0000
4615,816.0000
4617,816.0000
4619,812.0000
4621,816.0000
4623,820.0000
4625,822.0000
4627,820.0000
4629,820.0000
4631,812.0000
4633,816.0000
4635,816.0000
4637,816.0000
4639,820.0000
4641,820.0000
4643,820.0000
4645,816.0000
4647,816.0000
4649,816.0000
4651,816.0000
4653,820.0000
4655,816.0000
4657,812.0000
4659,812.0000
4661,816.0000
4663,822.0000
4665,820.0000
4667,816.0000
4669,812.0000
4671,816.0000
4673,816.0000
4675,820.0000
4677,816.0000
4679,816.0000
4681,816.0000
4683,816.0000
4685,816.0000
4687,820.0000
4689,816.0000
4691,820.0000
4693,816.0000
4695,812.0000
4697,812.0000
4699,816.0000
4701,822.0000
4703,822.0000
4705,816.0000
4707,812.0000
4709,812.0000
4711,820.0000
4713,820.0000
4715,816.0000
4717,816.0000
4719,816.0000
4721,816.0000
4723,816.0000
4725,822.0000
4727,820.0000
4729,816.0000
4731,812.0000
4733,816.0000
4735,810.0000
4737,816.0000
4739,822.0000
4741,822.0000
4743,820.0000
4745,816.0000
4747,816.0000
4749,816.0000
4751,820.0000
4753,820.0000
4755,820.0000
4757,816.0000
4759,816.0000
4761,820.0000
4763,822.0000
4765,822.0000
4767,816.0000
4769,816.0000
4771,812.0000
4773,812.0000
4775,820.0000
4777,820.0000
4779,820.0000
4781,816.0000
4783,812.0000
4785,816.0000
4787,816.0000
4789,820.0000
4791,816.0000
4793,816.0000
4795,812.0000
4797,812.0000
4799,816.0000
4801,826.0000
4803,820.0000
4805,820.0000
4807,812.0000
4809,816.0000
4811,816.0000
4813,822.0000
4815,822.0000
4817,820.0000
4819,812.0000
4821,816.0000
4823,812.0000
4825,820.0000
4827,822.0000
4829,820.0000
4831,812.0000
4833,812.0000
4835,812.0000
4837,816.0000
4839,816.0000
4841,822.0000
4843,816.0000
4845,812.0000
4847,812.0000
4849,816.0000
4851,820.0000
4853,820.0000
4855,816.0000
4857,810.0000
4859,816.0000
4861,816.0000
4863,822.0000
4865,822.0000
4867,820.0000
4869,812.0000
4871,816.0000
4873,816.0000
4875,816.0000
4877,820.0000
4879,820.0000
4881,816.0000
4883,816.0000
4885,816.0000
4887,816.0000
4889,820.0000
4891,820.0000
4893,816.0000
4895,812.0000
4897,812.0000
4899,820.0000
4901,820.0000
4903,820.0000
4905,816.0000
4907,816.0000
4909,816.0000
4911,812.0000
4913,820.0000
4915,822.0000
4917,820.0000
4919,816.0000
4921,816.0000
4923,816.0000
4925,820.0000
4927,820.0000
4929,820.0000
4931,816.0000
4933,812.0000
4935,816.0000
4937,816.0000
4939,820.0000
4941,822.0000
4943,816.0000
4945,816.0000
4947,816.0000
4949,816.0000
4951,820.0000
4953,820.0000
4955,816.0000
4957,812.0000
4959,812.0000
4961,816.0000
4963,816.0000
4965,820.0000
4967,822.0000
4969,812.0000
4971,812.0000
4973,812.0000
4975,816.0000
4977,820.0000
4979,820.0000
4981,820.0000
4983,816.0000
4985,816.0000
4987,816.0000
4989,820.0000
4991,816.0000
4993,816.0000
4995,812.0000
4997,812.0000
4999,816.0000
5001,820.0000
5003,820.0000
5005,820.0000
5007,812.0000
5009,812.0000
5011,944.0000
5013,950.0000
5015,944.0000
5017,948.0000
5019,944.0000
5021,944.0000
5023,944.0000
5025,950.0000
5027,948.0000
5029,948.0000
5031,944.0000
5033,944.0000
5035,944.0000
5037,948.0000
5039,948.0000
5041,950.0000
5043,940.0000
5045,948.0000
5047,944.0000
5049,944.0000
5051,948.0000
5053,948.0000
5055,948.0000
5057,970.0000
5059,810.0000
5061,812.0000
5063,816.0000
5065,820.0000
5067,822.0000
5069,816.0000
5071,812.0000
5073,812.0000
5075,816.0000
5077,820.0000
5079,820.0000
5081,816.0000
5083,812.0000
5085,816.0000
5087,816.0000
5089,820.0000
5091,816.0000
5093,816.0000
5095,812.0000
5097,812.0000
5099,812.0000
5101,820.0000
5103,822.0000
5105,820.0000
5107,816.0000
5109,816.0000
5111,810.0000
5113,816.0000
5115,820.0000
5117,816.0000
5119,816.0000
5121,816.0000
5123,812.0000
5125,820.0000
5127,820.0000
5129,820.0000
5131,816.0000
5133,812.0000
5135,812.0000
5137,812.0000
5139,820.0000
5141,822.0000
5143,820.0000
5145,816.0000
5147,816.0000
5149,812.0000
5151,816.0000
5153,820.0000
5155,816.0000
5157,812.0000
5159,812.0000
5161,816.0000
5163,816.0000
5165,820.0000
5167,820.0000
5169,816.0000
5171,812.0000
5173,812.0000
5175,816.0000
5177,820.0000
5179,816.0000
5181,820.0000
5183,816.0000
5185,820.0000
5187,812.0000
5189,820.0000
5191,822.0000
5193,816.0000
5195,816.0000
5197,816.0000
5199,812.0000
5201,820.0000
5203,820.0000
5205,820.0000
5207,816.0000
5209,812.0000
5211,812.0000
5213,816.0000
5215,820.0000
5217,816.0000
5219,816.0000
5221,812.0000
5223,812.0000
5225,820.0000
5227,820.0000
5229,820.0000
5231,820.0000
5233,812.0000
5235,816.0000
5237,812.0000
5239,816.0000
5241,820.0000
5243,820.0000
5245,820.0000
5247,812.0000
5249,812.0000
5251,816.0000
5253,820.0000
5255,820.0000
5257,816.0000
5259,816.0000
5261,816.0000
5263,820.0000
5265,822.0000
5267,820.0000
5269,812.0000
5271,812.0000
5273,812.0000
5275,816.0000
5277,816.0000
5279,820.0000
5281,820.0000
5283,816.0000
5285,816.0000
5287,812.0000
5289,812.0000
5291,820.0000
5293,816.0000
5295,816.0000
5297,816.0000
5299,812.0000
5301,820.0000
5303,820.0000
5305,816.0000
5307,816.0000
5309,812.0000
5311,816.0000
5313,816.0000
5315,820.0000
5317,816.0000
5319,816.0000
5321,816.0000
5323,816.0000
5325,820.0000
5327,816.0000
5329,816.0000
5331,816.0000
5333,820.0000
5335,816.0000
5337,816.0000
5339,816.0000
5341,820.0000
5343,820.0000
5345,820.0000
5347,812.0000
5349,816.0000
5351,816.0000
5353,820.0000
5355,820.0000
5357,816.0000
5359,812.0000
5361,816.0000
5363,816.0000
5365,822.0000
5367,820.0000
5369,820.0000
5371,812.0000
5373,812.0000
5375,812.0000
5377,816.0000
5379,820.0000
5381,822.0000
5383,816.0000
5385,812.0000
5387,816.0000
5389,816.0000
5391,816.0000
5393,820.0000
5395,816.0000
5397,812.0000
5399,816.0000
5401,820.0000
5403,820.0000
5405,820.0000
5407,812.0000
5409,816.0000
5411,816.0000
5413,812.0000
5415,816.0000
5417,820.0000
5419,820.0000
5421,816.0000
5423,816.0000
5425,816.0000
5427,816.0000
5429,820.0000
5431,820.0000
5433,816.0000
5435,812.0000
5437,816.0000
5439,816.0000
5441,822.0000
5443,820.0000
5445,816.0000
5447,816.0000
5449,816.0000
5451,816.0000
5453,820.0000
5455,820.0000
5457,816.0000
5459,812.0000
5461,816.0000
5463,816.0000
5465,816.0000
5467,820.0000
5469,820.0000
5471,816.0000
5473,812.0000
5475,812.0000
5477,812.0000
5479,816.0000
5481,822.0000
5483,816.0000
5485,812.0000
5487,812.0000
5489,816.0000
5491,820.0000
5493,816.0000
5495,812.0000
5497,812.0000
5499,812.0000
5501,816.0000
5503,820.0000
5505,820.0000
5507,816.0000
5509,812.0000
5511,812.0000
5513,812.0000
5515,820.0000
5517,820.0000
5519,820.0000
5521,816.0000
5523,816.0000
5525,816.0000
5527,816.0000
5529,822.0000
5531,816.0000
5533,816.0000
5535,812.0000
5537,812.0000
5539,820.0000
5541,820.0000
5543,822.0000
5545,816.0000
5547,812.0000
5549,812.0000
5551,816.0000
5553,816.0000
5555,820.0000
5557,816.0000
5559,816.0000
5561,816.0000
5563,812.0000
5565,820.0000
5567,816.0000
5569,820.0000
5571,812.0000
5573,812.0000
5575,812.0000
5577,816.0000
5579,820.0000
5581,822.0000
5583,816.0000
5585,816.0000
5587,816.0000
5589,816.0000
5591,820.0000
5593,816.0000
5595,816.0000
5597,810.0000
5599,812.0000
5601,816.0000
5603,816.0000
5605,822.0000
5607,820.0000
5609,816.0000
5611,812.0000
5613,812.0000
5615,816.0000
5617,820.0000
5619,820.0000
5621,816.0000
5623,816.0000
5625,816.0000
5627,816.0000
5629,820.0000
5631,820.0000
5633,816.0000
5635,816.0000
5637,812.0000
5639,812.0000
5641,822.0000
5643,820.0000
5645,820.0000
5647,816.0000
5649,812.0000
5651,812.0000
5653,816.0000
5655,816.0000
5657,820.0000
5659,816.0000
5661,816.0000
5663,816.0000
5665,816.0000
5667,816.0000
5669,820.0000
5671,816.0000
5673,812.0000
5675,816.0000
5677,816.0000
5679,816.0000
5681,822.0000
5683,816.0000
5685,816.0000
5687,812.0000
5689,812.0000
5691,816.0000
5693,816.0000
5695,820.0000
5697,816.0000
5699,812.0000
5701,816.0000
5703,816.0000
5705,820.0000
5707,820.0000
5709,820.0000
5711,812.0000
5713,812.0000
5715,816.0000
5717,820.0000
5719,820.0000
5721,816.0000
5723,812.0000
5725,812.0000
5727,816.0000
5729,816.0000
5731,820.0000
5733,820.0000
5735,812.0000
5737,812.0000
5739,812.0000
5741,816.0000
5743,820.0000
5745,820.0000
5747,816.0000
5749,812.0000
5751,816.0000
5753,816.0000
5755,816.0000
5757,820.0000
5759,816.0000
5761,812.0000
5763,816.0000
5765,820.0000
5767,820.0000
5769,820.0000
5771,812.0000
5773,812.0000
5775,812.0000
5777,812.0000
5779,820.0000
5781,822.0000
5783,822.0000
5785,812.0000
5787,816.0000
5789,812.0000
5791,816.0000
5793,816.0000
5795,820.0000
5797,816.0000
5799,812.0000
5801,816.0000
5803,820.0000
5805,820.0000
5807,822.0000
5809,816.0000
5811,812.0000
5813,812.0000
5815,816.0000
5817,820.0000
5819,820.0000
5821,820.0000
5823,812.0000
5825,816.0000
5827,812.0000
5829,816.0000
5831,816.0000
5833,820.0000
5835,816.0000
5837,812.0000
5839,812.0000
5841,820.0000
