85531,822.0000
85533,820.0000
85535,822.0000
85537,820.0000
85539,822.0000
85541,826.0000
85543,826.0000
85545,820.0000
85547,820.0000
85549,822.0000
85551,822.0000
85553,820.0000
85555,826.0000
85557,820.0000
85559,816.0000
85561,820.0000
85563,822.0000
85565,826.0000
85567,826.0000
85569,822.0000
85571,820.0000
85573,822.0000
85575,822.0000
85577,826.0000
85579,826.0000
85581,822.0000
85583,820.0000
85585,822.0000
85587,820.0000
85589,826.0000
85591,826.0000
85593,826.0000
85595,822.0000
85597,820.0000
85599,820.0000
85601,822.0000
85603,826.0000
85605,826.0000
85607,822.0000
85609,820.0000
85611,822.0000
85613,822.0000
85615,826.0000
85617,826.0000
85619,822.0000
85621,820.0000
85623,820.0000
85625,820.0000
85627,826.0000
85629,826.0000
85631,822.0000
85633,820.0000
85635,820.0000
85637,822.0000
85639,822.0000
85641,826.0000
85643,826.0000
85645,822.0000
85647,822.0000
85649,816.0000
85651,822.0000
85653,816.0000
85655,822.0000
85657,822.0000
85659,820.0000
85661,820.0000
85663,826.0000
85665,826.0000
85667,826.0000
85669,822.0000
85671,820.0000
85673,822.0000
85675,822.0000
85677,822.0000
85679,822.0000
85681,822.0000
85683,820.0000
85685,816.0000
85687,820.0000
85689,822.0000
85691,826.0000
85693,822.0000
85695,822.0000
85697,822.0000
85699,820.0000
85701,822.0000
85703,826.0000
85705,826.0000
85707,822.0000
85709,820.0000
85711,820.0000
85713,822.0000
85715,826.0000
85717,826.0000
85719,822.0000
85721,820.0000
85723,822.0000
85725,820.0000
85727,822.0000
85729,826.0000
85731,820.0000
85733,822.0000
85735,820.0000
85737,820.0000
85739,822.0000
85741,822.0000
85743,826.0000
85745,822.0000
85747,822.0000
85749,822.0000
85751,826.0000
85753,826.0000
85755,820.0000
85757,822.0000
85759,820.0000
85761,820.0000
85763,820.0000
85765,826.0000
85767,826.0000
85769,826.0000
85771,820.0000
85773,820.0000
85775,820.0000
85777,826.0000
85779,826.0000
85781,826.0000
85783,822.0000
85785,820.0000
85787,820.0000
85789,822.0000
85791,826.0000
85793,826.0000
85795,822.0000
85797,820.0000
85799,820.0000
85801,822.0000
85803,826.0000
85805,826.0000
85807,820.0000
85809,820.0000
85811,820.0000
85813,822.0000
85815,826.0000
85817,826.0000
85819,826.0000
85821,822.0000
85823,820.0000
85825,820.0000
85827,822.0000
85829,826.0000
85831,826.0000
85833,822.0000
85835,822.0000
85837,820.0000
85839,822.0000
85841,826.0000
85843,822.0000
85845,822.0000
85847,820.0000
85849,820.0000
85851,822.0000
85853,826.0000
85855,830.0000
85857,822.0000
85859,820.0000
85861,820.0000
85863,820.0000
85865,822.0000
85867,826.0000
85869,826.0000
85871,822.0000
85873,822.0000
85875,820.0000
85877,822.0000
85879,822.0000
85881,822.0000
85883,822.0000
85885,820.0000
85887,822.0000
85889,826.0000
85891,826.0000
85893,826.0000
85895,822.0000
85897,820.0000
85899,820.0000
85901,820.0000
85903,826.0000
85905,826.0000
85907,826.0000
85909,822.0000
85911,820.0000
85913,822.0000
85915,822.0000
85917,826.0000
85919,826.0000
85921,816.0000
85923,820.0000
85925,820.0000
85927,816.0000
85929,826.0000
85931,822.0000
85933,822.0000
85935,820.0000
85937,822.0000
85939,822.0000
85941,826.0000
85943,826.0000
85945,822.0000
85947,820.0000
85949,820.0000
85951,820.0000
85953,822.0000
85955,822.0000
85957,826.0000
85959,820.0000
85961,816.0000
85963,816.0000
85965,822.0000
85967,826.0000
85969,830.0000
85971,820.0000
85973,820.0000
85975,820.0000
85977,820.0000
85979,826.0000
85981,826.0000
85983,822.0000
85985,820.0000
85987,820.0000
85989,822.0000
85991,826.0000
85993,826.0000
85995,826.0000
85997,820.0000
85999,820.0000
86001,816.0000
86003,822.0000
86005,822.0000
86007,822.0000
86009,820.0000
86011,816.0000
86013,820.0000
86015,822.0000
86017,826.0000
86019,826.0000
86021,822.0000
86023,820.0000
86025,820.0000
86027,822.0000
86029,826.0000
86031,826.0000
86033,822.0000
86035,820.0000
86037,820.0000
86039,820.0000
86041,826.0000
86043,822.0000
86045,826.0000
86047,822.0000
86049,820.0000
86051,820.0000
86053,822.0000
86055,820.0000
86057,826.0000
86059,822.0000
86061,816.0000
86063,820.0000
86065,822.0000
86067,826.0000
86069,832.0000
86071,822.0000
86073,822.0000
86075,820.0000
86077,822.0000
86079,826.0000
86081,826.0000
86083,826.0000
86085,820.0000
86087,822.0000
86089,820.0000
86091,822.0000
86093,826.0000
86095,826.0000
86097,822.0000
86099,820.0000
86101,820.0000
86103,822.0000
86105,826.0000
86107,826.0000
86109,822.0000
86111,820.0000
86113,820.0000
86115,822.0000
86117,826.0000
86119,826.0000
86121,820.0000
86123,820.0000
86125,820.0000
86127,822.0000
86129,826.0000
86131,830.0000
86133,826.0000
86135,822.0000
86137,820.0000
86139,820.0000
86141,822.0000
86143,826.0000
86145,826.0000
86147,820.0000
86149,820.0000
86151,820.0000
86153,826.0000
86155,820.0000
86157,822.0000
86159,822.0000
86161,820.0000
86163,820.0000
86165,822.0000
86167,826.0000
86169,826.0000
86171,826.0000
86173,820.0000
86175,820.0000
86177,822.0000
86179,826.0000
86181,822.0000
86183,826.0000
86185,822.0000
86187,820.0000
86189,820.0000
86191,822.0000
86193,826.0000
86195,826.0000
86197,822.0000
86199,820.0000
86201,820.0000
86203,822.0000
86205,826.0000
86207,826.0000
86209,822.0000
86211,820.0000
86213,822.0000
86215,820.0000
86217,826.0000
86219,826.0000
86221,822.0000
86223,820.0000
86225,820.0000
86227,820.0000
86229,822.0000
86231,826.0000
86233,826.0000
86235,822.0000
86237,820.0000
86239,820.0000
86241,822.0000
86243,826.0000
86245,822.0000
86247,820.0000
86249,820.0000
86251,820.0000
86253,822.0000
86255,822.0000
86257,820.0000
86259,822.0000
86261,816.0000
86263,820.0000
86265,820.0000
86267,822.0000
86269,826.0000
86271,826.0000
86273,822.0000
86275,822.0000
86277,820.0000
86279,822.0000
86281,826.0000
86283,826.0000
86285,820.0000
86287,812.0000
86289,822.0000
86291,822.0000
86293,826.0000
86295,826.0000
86297,822.0000
86299,820.0000
86301,816.0000
86303,822.0000
86305,826.0000
86307,822.0000
86309,822.0000
86311,820.0000
86313,820.0000
86315,820.0000
86317,822.0000
86319,826.0000
86321,826.0000
86323,822.0000
86325,820.0000
86327,820.0000
86329,822.0000
86331,826.0000
86333,826.0000
86335,822.0000
86337,820.0000
86339,820.0000
86341,822.0000
86343,822.0000
86345,822.0000
86347,822.0000
86349,820.0000
86351,820.0000
86353,820.0000
86355,826.0000
86357,816.0000
86359,826.0000
86361,820.0000
86363,816.0000
86365,820.0000
86367,822.0000
86369,826.0000
86371,826.0000
86373,822.0000
86375,820.0000
86377,820.0000
86379,822.0000
86381,826.0000
86383,826.0000
86385,826.0000
86387,820.0000
86389,820.0000
86391,822.0000
86393,826.0000
86395,826.0000
86397,822.0000
86399,820.0000
86401,820.0000
86403,820.0000
86405,822.0000
86407,826.0000
86409,822.0000
86411,822.0000
86413,820.0000
86415,820.0000
86417,822.0000
86419,822.0000
86421,826.0000
86423,822.0000
86425,820.0000
86427,822.0000
86429,822.0000
86431,826.0000
86433,826.0000
86435,822.0000
86437,822.0000
86439,820.0000
86441,822.0000
86443,826.0000
86445,826.0000
86447,826.0000
86449,820.0000
86451,820.0000
86453,822.0000
86455,822.0000
86457,816.0000
86459,822.0000
86461,822.0000
86463,816.0000
86465,820.0000
86467,822.0000
86469,826.0000
86471,826.0000
86473,822.0000
86475,820.0000
86477,820.0000
86479,822.0000
86481,826.0000
86483,826.0000
86485,820.0000
86487,822.0000
86489,822.0000
86491,822.0000
86493,826.0000
86495,822.0000
86497,826.0000
86499,820.0000
86501,820.0000
86503,816.0000
